First,Second,Third,Fourth
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Alckmin,Haddad,Ciro
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Ciro,Alckmin
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
Bolsonaro,Haddad,Alckmin,Ciro
